,name,date,NOX,Pre-Shelter in place mean,Post-Shelter in place mean
70,Livermore-793 Rincon Avenue,2020-02-05,0.037439130434782614,0.01818764397517645,
71,San Jose-Jackson Street,2020-02-05,0.03585,0.01818764397517645,
72,San Pablo-Rumrill Blvd,2020-02-05,0.019634782608695653,0.01818764397517645,
73,Oakland-West,2020-02-05,0.058439130434782605,0.01818764397517645,
74,Oakland-Laney College                   ,2020-02-05,0.05482608695652173,0.01818764397517645,
75,Sebastopol-103 Morris Street            ,2020-02-05,0.014630434782608693,0.01818764397517645,
76,San Jose-Knox Avenue                    ,2020-02-05,0.044399999999999995,0.01818764397517645,
77,Berkeley-Aquatic Park                   ,2020-02-05,0.0591095238095238,0.01818764397517645,
78,Napa-Valley College,2020-02-05,0.01716521739130435,0.01818764397517645,
79,Pleasanton-Owens Ct                     ,2020-02-05,0.050321739130434785,0.01818764397517645,
80,Redwood City,2020-02-06,0.03543478260869566,0.01818764397517645,
81,San Francisco-Arkansas Street,2020-02-06,0.036821739130434794,0.01818764397517645,
82,Vallejo-304 Tuolumne Street,2020-02-06,0.045508695652173914,0.01818764397517645,
83,San Rafael,2020-02-06,0.02852608695652173,0.01818764397517645,
84,Concord-2956-A Treat Blvd,2020-02-06,0.021478260869565214,0.01818764397517645,
85,Oakland-9925 International Blvd,2020-02-06,0.03443043478260869,0.01818764397517645,
86,Livermore-793 Rincon Avenue,2020-02-06,0.040508695652173916,0.01818764397517645,
87,San Jose-Jackson Street,2020-02-06,0.05328888888888888,0.01818764397517645,
88,San Pablo-Rumrill Blvd,2020-02-06,0.021991304347826087,0.01818764397517645,
89,Oakland-West,2020-02-06,0.0548047619047619,0.01818764397517645,
90,Oakland-Laney College                   ,2020-02-06,0.05455652173913044,0.01818764397517645,
91,Sebastopol-103 Morris Street            ,2020-02-06,0.015734782608695656,0.01818764397517645,
92,San Jose-Knox Avenue                    ,2020-02-06,0.04971739130434782,0.01818764397517645,
93,Berkeley-Aquatic Park                   ,2020-02-06,0.05892173913043479,0.01818764397517645,
94,Napa-Valley College,2020-02-06,0.01898260869565218,0.01818764397517645,
95,Pleasanton-Owens Ct                     ,2020-02-06,0.04818260869565217,0.01818764397517645,
96,Redwood City,2020-02-07,0.038031818181818194,0.01818764397517645,
97,San Francisco-Arkansas Street,2020-02-07,0.030781818181818178,0.01818764397517645,
98,Vallejo-304 Tuolumne Street,2020-02-07,0.027368181818181812,0.01818764397517645,
99,San Rafael,2020-02-07,0.02522272727272727,0.01818764397517645,
100,Concord-2956-A Treat Blvd,2020-02-07,0.02196086956521739,0.01818764397517645,
101,Oakland-9925 International Blvd,2020-02-07,0.03309565217391304,0.01818764397517645,
102,Livermore-793 Rincon Avenue,2020-02-07,0.03978260869565217,0.01818764397517645,
103,San Jose-Jackson Street,2020-02-07,0.04077272727272727,0.01818764397517645,
104,San Pablo-Rumrill Blvd,2020-02-07,0.02272608695652174,0.01818764397517645,
105,Oakland-West,2020-02-07,0.03402272727272727,0.01818764397517645,
106,Oakland-Laney College                   ,2020-02-07,0.04510434782608696,0.01818764397517645,
107,Sebastopol-103 Morris Street            ,2020-02-07,0.012347826086956523,0.01818764397517645,
108,San Jose-Knox Avenue                    ,2020-02-07,0.05031739130434783,0.01818764397517645,
109,Berkeley-Aquatic Park                   ,2020-02-07,0.043991304347826075,0.01818764397517645,
110,Napa-Valley College,2020-02-07,0.01599130434782609,0.01818764397517645,
111,Pleasanton-Owens Ct                     ,2020-02-07,0.04668695652173913,0.01818764397517645,
112,Redwood City,2020-02-08,0.011208695652173912,0.01818764397517645,
113,San Francisco-Arkansas Street,2020-02-08,0.010882608695652173,0.01818764397517645,
114,Vallejo-304 Tuolumne Street,2020-02-08,0.008643478260869565,0.01818764397517645,
115,San Rafael,2020-02-08,0.013147826086956521,0.01818764397517645,
116,Concord-2956-A Treat Blvd,2020-02-08,0.008847826086956523,0.01818764397517645,
117,Oakland-9925 International Blvd,2020-02-08,0.012408695652173913,0.01818764397517645,
118,Livermore-793 Rincon Avenue,2020-02-08,0.01518695652173913,0.01818764397517645,
119,San Jose-Jackson Street,2020-02-08,0.012131818181818186,0.01818764397517645,
120,San Pablo-Rumrill Blvd,2020-02-08,0.008482608695652172,0.01818764397517645,
121,Oakland-West,2020-02-08,0.008934782608695653,0.01818764397517645,
122,Oakland-Laney College                   ,2020-02-08,0.015165217391304348,0.01818764397517645,
123,Sebastopol-103 Morris Street            ,2020-02-08,0.004582608695652174,0.01818764397517645,
124,San Jose-Knox Avenue                    ,2020-02-08,0.01825217391304348,0.01818764397517645,
125,Berkeley-Aquatic Park                   ,2020-02-08,0.017499999999999998,0.01818764397517645,
126,Napa-Valley College,2020-02-08,0.008113043478260869,0.01818764397517645,
127,Pleasanton-Owens Ct                     ,2020-02-08,0.019769565217391306,0.01818764397517645,
128,Redwood City,2020-02-09,0.003154545454545454,0.01818764397517645,
129,San Francisco-Arkansas Street,2020-02-09,0.005230434782608695,0.01818764397517645,
130,Vallejo-304 Tuolumne Street,2020-02-09,0.003956521739130434,0.01818764397517645,
131,San Rafael,2020-02-09,0.0032000000000000006,0.01818764397517645,
132,Concord-2956-A Treat Blvd,2020-02-09,0.003021739130434783,0.01818764397517645,
133,Oakland-9925 International Blvd,2020-02-09,0.005926086956521739,0.01818764397517645,
134,Livermore-793 Rincon Avenue,2020-02-09,0.0015739130434782606,0.01818764397517645,
135,San Jose-Jackson Street,2020-02-09,0.0064227272727272735,0.01818764397517645,
136,San Pablo-Rumrill Blvd,2020-02-09,0.002021739130434782,0.01818764397517645,
137,Oakland-West,2020-02-09,0.003982608695652173,0.01818764397517645,
138,Oakland-Laney College                   ,2020-02-09,0.006539130434782608,0.01818764397517645,
139,Sebastopol-103 Morris Street            ,2020-02-09,0.0012391304347826085,0.01818764397517645,
140,San Jose-Knox Avenue                    ,2020-02-09,0.010323809523809527,0.01818764397517645,
141,Berkeley-Aquatic Park                   ,2020-02-09,0.005317391304347826,0.01818764397517645,
142,Napa-Valley College,2020-02-09,0.0020130434782608697,0.01818764397517645,
143,Pleasanton-Owens Ct                     ,2020-02-09,0.006608695652173912,0.01818764397517645,
144,Redwood City,2020-02-10,0.025117391304347824,0.01818764397517645,
145,San Francisco-Arkansas Street,2020-02-10,0.024617391304347827,0.01818764397517645,
146,Vallejo-304 Tuolumne Street,2020-02-10,0.032136363636363637,0.01818764397517645,
147,San Rafael,2020-02-10,0.029773913043478258,0.01818764397517645,
148,Concord-2956-A Treat Blvd,2020-02-10,0.019630434782608695,0.01818764397517645,
149,Oakland-9925 International Blvd,2020-02-10,0.022604347826086956,0.01818764397517645,
150,Livermore-793 Rincon Avenue,2020-02-10,0.007456521739130434,0.01818764397517645,
151,San Jose-Jackson Street,2020-02-10,0.023963636363636364,0.01818764397517645,
152,San Pablo-Rumrill Blvd,2020-02-10,0.02305652173913044,0.01818764397517645,
153,Oakland-West,2020-02-10,0.029004545454545453,0.01818764397517645,
154,Oakland-Laney College                   ,2020-02-10,0.04276363636363637,0.01818764397517645,
155,Sebastopol-103 Morris Street            ,2020-02-10,0.00679130434782609,0.01818764397517645,
156,San Jose-Knox Avenue                    ,2020-02-10,0.02896666666666667,0.01818764397517645,
157,Berkeley-Aquatic Park                   ,2020-02-10,0.0375,0.01818764397517645,
158,Napa-Valley College,2020-02-10,0.003947826086956522,0.01818764397517645,
159,Pleasanton-Owens Ct                     ,2020-02-10,0.02990869565217392,0.01818764397517645,
160,Redwood City,2020-02-11,0.03572222222222222,0.01818764397517645,
161,San Francisco-Arkansas Street,2020-02-11,0.030895652173913043,0.01818764397517645,
162,Vallejo-304 Tuolumne Street,2020-02-11,0.03525217391304348,0.01818764397517645,
163,San Rafael,2020-02-11,0.025556521739130433,0.01818764397517645,
164,Concord-2956-A Treat Blvd,2020-02-11,0.007347826086956522,0.01818764397517645,
165,Oakland-9925 International Blvd,2020-02-11,0.02152608695652174,0.01818764397517645,
166,Livermore-793 Rincon Avenue,2020-02-11,0.010300000000000002,0.01818764397517645,
167,San Jose-Jackson Street,2020-02-11,0.025722727272727265,0.01818764397517645,
168,San Pablo-Rumrill Blvd,2020-02-11,0.02032173913043478,0.01818764397517645,
169,Oakland-West,2020-02-11,0.036960869565217394,0.01818764397517645,
170,Oakland-Laney College                   ,2020-02-11,0.05536521739130436,0.01818764397517645,
171,Sebastopol-103 Morris Street            ,2020-02-11,0.010865217391304346,0.01818764397517645,
172,San Jose-Knox Avenue                    ,2020-02-11,0.028239130434782617,0.01818764397517645,
173,Berkeley-Aquatic Park                   ,2020-02-11,0.03555652173913044,0.01818764397517645,
174,Napa-Valley College,2020-02-11,0.007914285714285714,0.01818764397517645,
175,Pleasanton-Owens Ct                     ,2020-02-11,0.04265217391304349,0.01818764397517645,
176,Redwood City,2020-02-12,0.035186956521739136,0.01818764397517645,
177,San Francisco-Arkansas Street,2020-02-12,0.03677391304347826,0.01818764397517645,
178,Vallejo-304 Tuolumne Street,2020-02-12,0.04705217391304349,0.01818764397517645,
179,San Rafael,2020-02-12,0.027982608695652177,0.01818764397517645,
180,Concord-2956-A Treat Blvd,2020-02-12,0.01583478260869566,0.01818764397517645,
181,Oakland-9925 International Blvd,2020-02-12,0.031991304347826086,0.01818764397517645,
182,Livermore-793 Rincon Avenue,2020-02-12,0.028217391304347823,0.01818764397517645,
183,San Jose-Jackson Street,2020-02-12,0.02425454545454546,0.01818764397517645,
184,San Pablo-Rumrill Blvd,2020-02-12,0.018856521739130442,0.01818764397517645,
185,Oakland-West,2020-02-12,0.0417695652173913,0.01818764397517645,
186,Oakland-Laney College                   ,2020-02-12,0.05240869565217392,0.01818764397517645,
187,Sebastopol-103 Morris Street            ,2020-02-12,0.011408695652173912,0.01818764397517645,
188,San Jose-Knox Avenue                    ,2020-02-12,0.039134782608695656,0.01818764397517645,
189,Berkeley-Aquatic Park                   ,2020-02-12,0.04203913043478262,0.01818764397517645,
190,Napa-Valley College,2020-02-12,0.016495652173913043,0.01818764397517645,
191,Pleasanton-Owens Ct                     ,2020-02-12,0.047747826086956525,0.01818764397517645,
192,Redwood City,2020-02-13,0.014986956521739125,0.01818764397517645,
193,San Francisco-Arkansas Street,2020-02-13,0.0055478260869565215,0.01818764397517645,
194,Vallejo-304 Tuolumne Street,2020-02-13,0.005569565217391305,0.01818764397517645,
195,San Rafael,2020-02-13,0.018423809523809523,0.01818764397517645,
196,Concord-2956-A Treat Blvd,2020-02-13,0.009426086956521739,0.01818764397517645,
197,Oakland-9925 International Blvd,2020-02-13,0.010265217391304347,0.01818764397517645,
198,Livermore-793 Rincon Avenue,2020-02-13,0.0153,0.01818764397517645,
199,San Jose-Jackson Street,2020-02-13,0.00905,0.01818764397517645,
200,San Pablo-Rumrill Blvd,2020-02-13,0.00781304347826087,0.01818764397517645,
201,Oakland-West,2020-02-13,0.01102608695652174,0.01818764397517645,
202,Oakland-Laney College                   ,2020-02-13,0.025856521739130434,0.01818764397517645,
203,Sebastopol-103 Morris Street            ,2020-02-13,0.005130434782608696,0.01818764397517645,
204,San Jose-Knox Avenue                    ,2020-02-13,0.017934782608695653,0.01818764397517645,
205,Berkeley-Aquatic Park                   ,2020-02-13,0.025947826086956522,0.01818764397517645,
206,Napa-Valley College,2020-02-13,0.006499999999999997,0.01818764397517645,
207,Pleasanton-Owens Ct                     ,2020-02-13,0.02812608695652173,0.01818764397517645,
208,Redwood City,2020-02-14,0.011877272727272726,0.01818764397517645,
209,San Francisco-Arkansas Street,2020-02-14,0.013295454545454548,0.01818764397517645,
210,Vallejo-304 Tuolumne Street,2020-02-14,0.009545454545454546,0.01818764397517645,
211,San Rafael,2020-02-14,0.009459090909090908,0.01818764397517645,
212,Concord-2956-A Treat Blvd,2020-02-14,0.005508695652173912,0.01818764397517645,
213,Oakland-9925 International Blvd,2020-02-14,0.014734782608695653,0.01818764397517645,
214,Livermore-793 Rincon Avenue,2020-02-14,0.008730434782608695,0.01818764397517645,
215,San Jose-Jackson Street,2020-02-14,0.015063636363636364,0.01818764397517645,
216,San Pablo-Rumrill Blvd,2020-02-14,0.01127391304347826,0.01818764397517645,
217,Oakland-West,2020-02-14,0.016654545454545457,0.01818764397517645,
218,Oakland-Laney College                   ,2020-02-14,0.027543478260869562,0.01818764397517645,
219,Sebastopol-103 Morris Street            ,2020-02-14,0.005430434782608695,0.01818764397517645,
220,San Jose-Knox Avenue                    ,2020-02-14,0.019591304347826084,0.01818764397517645,
221,Berkeley-Aquatic Park                   ,2020-02-14,0.026491304347826084,0.01818764397517645,
222,Napa-Valley College,2020-02-14,0.00751304347826087,0.01818764397517645,
223,Pleasanton-Owens Ct                     ,2020-02-14,0.02314782608695652,0.01818764397517645,
224,Redwood City,2020-02-15,0.0164,0.01818764397517645,
225,San Francisco-Arkansas Street,2020-02-15,0.009930434782608695,0.01818764397517645,
226,Vallejo-304 Tuolumne Street,2020-02-15,0.019091304347826087,0.01818764397517645,
227,San Rafael,2020-02-15,0.012643478260869563,0.01818764397517645,
228,Concord-2956-A Treat Blvd,2020-02-15,0.01201304347826087,0.01818764397517645,
229,Oakland-9925 International Blvd,2020-02-15,0.0171,0.01818764397517645,
230,Livermore-793 Rincon Avenue,2020-02-15,0.016669565217391304,0.01818764397517645,
231,San Jose-Jackson Street,2020-02-15,0.021463636363636355,0.01818764397517645,
232,San Pablo-Rumrill Blvd,2020-02-15,0.01668695652173913,0.01818764397517645,
233,Oakland-West,2020-02-15,0.02065652173913043,0.01818764397517645,
234,Oakland-Laney College                   ,2020-02-15,0.02861304347826087,0.01818764397517645,
235,Sebastopol-103 Morris Street            ,2020-02-15,0.009278260869565217,0.01818764397517645,
236,San Jose-Knox Avenue                    ,2020-02-15,0.029239130434782608,0.01818764397517645,
237,Berkeley-Aquatic Park                   ,2020-02-15,0.0230304347826087,0.01818764397517645,
238,Napa-Valley College,2020-02-15,0.010395652173913042,0.01818764397517645,
239,Pleasanton-Owens Ct                     ,2020-02-15,0.022900000000000004,0.01818764397517645,
240,Redwood City,2020-02-16,0.006247826086956524,0.01818764397517645,
241,San Francisco-Arkansas Street,2020-02-16,0.0075347826086956515,0.01818764397517645,
242,Vallejo-304 Tuolumne Street,2020-02-16,0.0034130434782608694,0.01818764397517645,
243,San Rafael,2020-02-16,0.004139130434782609,0.01818764397517645,
244,Concord-2956-A Treat Blvd,2020-02-16,0.005199999999999999,0.01818764397517645,
245,Oakland-9925 International Blvd,2020-02-16,0.009178260869565217,0.01818764397517645,
247,San Jose-Jackson Street,2020-02-16,0.01567272727272728,0.01818764397517645,
248,San Pablo-Rumrill Blvd,2020-02-16,0.00905217391304348,0.01818764397517645,
249,Oakland-West,2020-02-16,0.010791304347826085,0.01818764397517645,
250,Oakland-Laney College                   ,2020-02-16,0.015813043478260867,0.01818764397517645,
251,Sebastopol-103 Morris Street            ,2020-02-16,0.006608695652173912,0.01818764397517645,
252,San Jose-Knox Avenue                    ,2020-02-16,0.019504347826086958,0.01818764397517645,
253,Berkeley-Aquatic Park                   ,2020-02-16,0.019517391304347827,0.01818764397517645,
254,Napa-Valley College,2020-02-16,0.005782608695652173,0.01818764397517645,
255,Pleasanton-Owens Ct                     ,2020-02-16,0.013947826086956524,0.01818764397517645,
256,Redwood City,2020-02-17,0.018947826086956523,0.01818764397517645,
257,San Francisco-Arkansas Street,2020-02-17,0.0196,0.01818764397517645,
258,Vallejo-304 Tuolumne Street,2020-02-17,0.022656521739130436,0.01818764397517645,
259,San Rafael,2020-02-17,0.02142608695652174,0.01818764397517645,
260,Concord-2956-A Treat Blvd,2020-02-17,0.012013043478260871,0.01818764397517645,
261,Oakland-9925 International Blvd,2020-02-17,0.02143913043478261,0.01818764397517645,
263,San Jose-Jackson Street,2020-02-17,0.01448181818181818,0.01818764397517645,
264,San Pablo-Rumrill Blvd,2020-02-17,0.01168695652173913,0.01818764397517645,
265,Oakland-West,2020-02-17,0.03406956521739131,0.01818764397517645,
266,Oakland-Laney College                   ,2020-02-17,0.03591304347826087,0.01818764397517645,
267,Sebastopol-103 Morris Street            ,2020-02-17,0.009104347826086956,0.01818764397517645,
268,San Jose-Knox Avenue                    ,2020-02-17,0.018182608695652174,0.01818764397517645,
269,Berkeley-Aquatic Park                   ,2020-02-17,0.03843913043478261,0.01818764397517645,
270,Napa-Valley College,2020-02-17,0.011295652173913042,0.01818764397517645,
271,Pleasanton-Owens Ct                     ,2020-02-17,0.018669565217391305,0.01818764397517645,
272,Redwood City,2020-02-18,0.02511363636363637,0.01818764397517645,
273,San Francisco-Arkansas Street,2020-02-18,0.02430869565217391,0.01818764397517645,
274,Vallejo-304 Tuolumne Street,2020-02-18,0.014139130434782609,0.01818764397517645,
275,San Rafael,2020-02-18,0.022147826086956514,0.01818764397517645,
276,Concord-2956-A Treat Blvd,2020-02-18,0.00952173913043478,0.01818764397517645,
277,Oakland-9925 International Blvd,2020-02-18,0.017726086956521735,0.01818764397517645,
278,Livermore-793 Rincon Avenue,2020-02-18,0.01264,0.01818764397517645,
279,San Jose-Jackson Street,2020-02-18,0.02726363636363637,0.01818764397517645,
280,San Pablo-Rumrill Blvd,2020-02-18,0.017234782608695657,0.01818764397517645,
281,Oakland-West,2020-02-18,0.04599999999999999,0.01818764397517645,
282,Oakland-Laney College                   ,2020-02-18,0.05650434782608697,0.01818764397517645,
283,Sebastopol-103 Morris Street            ,2020-02-18,0.012482608695652172,0.01818764397517645,
284,San Jose-Knox Avenue                    ,2020-02-18,0.03862173913043478,0.01818764397517645,
285,Berkeley-Aquatic Park                   ,2020-02-18,0.05038695652173912,0.01818764397517645,
286,Napa-Valley College,2020-02-18,0.017088888888888886,0.01818764397517645,
287,Pleasanton-Owens Ct                     ,2020-02-18,0.01537391304347826,0.01818764397517645,
288,Redwood City,2020-02-19,0.02740434782608695,0.01818764397517645,
