,geometry,lat,long,date,BC,date_int
1624,"POLYGON ((-122.19 37.65999999999998, -122.11 37.65999999999998, -122.11 37.73999999999998, -122.19 37.73999999999998, -122.19 37.65999999999998))",37.69999999999998,-122.15000000000002,2020-03-12,0.9618993729296624,40
1625,"POLYGON ((-122.14 37.65999999999998, -122.06 37.65999999999998, -122.06 37.73999999999998, -122.14 37.73999999999998, -122.14 37.65999999999998))",37.69999999999998,-122.10000000000002,2020-03-12,0.9005615548164099,40
1626,"POLYGON ((-122.09 37.65999999999998, -122.01 37.65999999999998, -122.01 37.73999999999998, -122.09 37.73999999999998, -122.09 37.65999999999998))",37.69999999999998,-122.05000000000003,2020-03-12,0.8392237367031574,40
1627,"POLYGON ((-122.04 37.65999999999998, -121.96 37.65999999999998, -121.96 37.73999999999998, -122.04 37.73999999999998, -122.04 37.65999999999998))",37.69999999999998,-122.00000000000003,2020-03-12,0.7778859185899047,40
1628,"POLYGON ((-121.99 37.65999999999998, -121.91 37.65999999999998, -121.91 37.73999999999998, -121.99 37.73999999999998, -121.99 37.65999999999998))",37.69999999999998,-121.95000000000003,2020-03-12,0.7165481004766523,40
1629,"POLYGON ((-121.94 37.65999999999998, -121.86 37.65999999999998, -121.86 37.73999999999998, -121.94 37.73999999999998, -121.94 37.65999999999998))",37.69999999999998,-121.90000000000003,2020-03-12,0.6552102823633996,40
1630,"POLYGON ((-121.89 37.65999999999998, -121.81 37.65999999999998, -121.81 37.73999999999998, -121.89 37.73999999999998, -121.89 37.65999999999998))",37.69999999999998,-121.85000000000004,2020-03-12,0.5938724642501472,40
1631,"POLYGON ((-121.84 37.65999999999998, -121.76 37.65999999999998, -121.76 37.73999999999998, -121.84 37.73999999999998, -121.84 37.65999999999998))",37.69999999999998,-121.80000000000004,2020-03-12,,40
1632,"POLYGON ((-122.39 37.60999999999999, -122.31 37.60999999999999, -122.31 37.68999999999998, -122.39 37.68999999999998, -122.39 37.60999999999999))",37.649999999999984,-122.35000000000001,2020-03-12,,40
1633,"POLYGON ((-122.34 37.60999999999999, -122.26 37.60999999999999, -122.26 37.68999999999998, -122.34 37.68999999999998, -122.34 37.60999999999999))",37.649999999999984,-122.30000000000001,2020-03-12,,40
1634,"POLYGON ((-122.29 37.60999999999999, -122.21 37.60999999999999, -122.21 37.68999999999998, -122.29 37.68999999999998, -122.29 37.60999999999999))",37.649999999999984,-122.25000000000001,2020-03-12,,40
1635,"POLYGON ((-122.24 37.60999999999999, -122.16 37.60999999999999, -122.16 37.68999999999998, -122.24 37.68999999999998, -122.24 37.60999999999999))",37.649999999999984,-122.20000000000002,2020-03-12,,40
1636,"POLYGON ((-122.19 37.60999999999999, -122.11 37.60999999999999, -122.11 37.68999999999998, -122.19 37.68999999999998, -122.19 37.60999999999999))",37.649999999999984,-122.15000000000002,2020-03-12,,40
1637,"POLYGON ((-122.14 37.60999999999999, -122.06 37.60999999999999, -122.06 37.68999999999998, -122.14 37.68999999999998, -122.14 37.60999999999999))",37.649999999999984,-122.10000000000002,2020-03-12,0.9409873056975808,40
1638,"POLYGON ((-122.09 37.60999999999999, -122.01 37.60999999999999, -122.01 37.68999999999998, -122.09 37.68999999999998, -122.09 37.60999999999999))",37.649999999999984,-122.05000000000003,2020-03-12,0.8796494875843284,40
1639,"POLYGON ((-122.04 37.60999999999999, -121.96 37.60999999999999, -121.96 37.68999999999998, -122.04 37.68999999999998, -122.04 37.60999999999999))",37.649999999999984,-122.00000000000003,2020-03-12,0.8183116694710758,40
1640,"POLYGON ((-121.99 37.60999999999999, -121.91 37.60999999999999, -121.91 37.68999999999998, -121.99 37.68999999999998, -121.99 37.60999999999999))",37.649999999999984,-121.95000000000003,2020-03-12,0.7569738513578232,40
1641,"POLYGON ((-121.94 37.60999999999999, -121.86 37.60999999999999, -121.86 37.68999999999998, -121.94 37.68999999999998, -121.94 37.60999999999999))",37.649999999999984,-121.90000000000003,2020-03-12,0.6956360332445708,40
1642,"POLYGON ((-121.89 37.60999999999999, -121.81 37.60999999999999, -121.81 37.68999999999998, -121.89 37.68999999999998, -121.89 37.60999999999999))",37.649999999999984,-121.85000000000004,2020-03-12,0.6342982151313181,40
1643,"POLYGON ((-121.84 37.60999999999999, -121.76 37.60999999999999, -121.76 37.68999999999998, -121.84 37.68999999999998, -121.84 37.60999999999999))",37.649999999999984,-121.80000000000004,2020-03-12,0.5729603970180656,40
1644,"POLYGON ((-122.39 37.55999999999999, -122.31 37.55999999999999, -122.31 37.63999999999999, -122.39 37.63999999999999, -122.39 37.55999999999999))",37.59999999999999,-122.35000000000001,2020-03-12,,40
1645,"POLYGON ((-122.34 37.55999999999999, -122.26 37.55999999999999, -122.26 37.63999999999999, -122.34 37.63999999999999, -122.34 37.55999999999999))",37.59999999999999,-122.30000000000001,2020-03-12,,40
1646,"POLYGON ((-122.29 37.55999999999999, -122.21 37.55999999999999, -122.21 37.63999999999999, -122.29 37.63999999999999, -122.29 37.55999999999999))",37.59999999999999,-122.25000000000001,2020-03-12,,40
1647,"POLYGON ((-122.24 37.55999999999999, -122.16 37.55999999999999, -122.16 37.63999999999999, -122.24 37.63999999999999, -122.24 37.55999999999999))",37.59999999999999,-122.20000000000002,2020-03-12,,40
1648,"POLYGON ((-122.19 37.55999999999999, -122.11 37.55999999999999, -122.11 37.63999999999999, -122.19 37.63999999999999, -122.19 37.55999999999999))",37.59999999999999,-122.15000000000002,2020-03-12,,40
1649,"POLYGON ((-122.14 37.55999999999999, -122.06 37.55999999999999, -122.06 37.63999999999999, -122.14 37.63999999999999, -122.14 37.55999999999999))",37.59999999999999,-122.10000000000002,2020-03-12,,40
1650,"POLYGON ((-122.09 37.55999999999999, -122.01 37.55999999999999, -122.01 37.63999999999999, -122.09 37.63999999999999, -122.09 37.55999999999999))",37.59999999999999,-122.05000000000003,2020-03-12,0.9200752384654992,40
1651,"POLYGON ((-122.04 37.55999999999999, -121.96 37.55999999999999, -121.96 37.63999999999999, -122.04 37.63999999999999, -122.04 37.55999999999999))",37.59999999999999,-122.00000000000003,2020-03-12,0.8587374203522466,40
1652,"POLYGON ((-121.99 37.55999999999999, -121.91 37.55999999999999, -121.91 37.63999999999999, -121.99 37.63999999999999, -121.99 37.55999999999999))",37.59999999999999,-121.95000000000003,2020-03-12,0.7973996022389941,40
1653,"POLYGON ((-121.94 37.55999999999999, -121.86 37.55999999999999, -121.86 37.63999999999999, -121.94 37.63999999999999, -121.94 37.55999999999999))",37.59999999999999,-121.90000000000003,2020-03-12,0.7360617841257417,40
1654,"POLYGON ((-121.89 37.55999999999999, -121.81 37.55999999999999, -121.81 37.63999999999999, -121.89 37.63999999999999, -121.89 37.55999999999999))",37.59999999999999,-121.85000000000004,2020-03-12,0.6747239660124891,40
1655,"POLYGON ((-121.84 37.55999999999999, -121.76 37.55999999999999, -121.76 37.63999999999999, -121.84 37.63999999999999, -121.84 37.55999999999999))",37.59999999999999,-121.80000000000004,2020-03-12,,40
1656,"POLYGON ((-122.39 37.50999999999999, -122.31 37.50999999999999, -122.31 37.58999999999999, -122.39 37.58999999999999, -122.39 37.50999999999999))",37.54999999999999,-122.35000000000001,2020-03-12,,40
1657,"POLYGON ((-122.34 37.50999999999999, -122.26 37.50999999999999, -122.26 37.58999999999999, -122.34 37.58999999999999, -122.34 37.50999999999999))",37.54999999999999,-122.30000000000001,2020-03-12,,40
1658,"POLYGON ((-122.29 37.50999999999999, -122.21 37.50999999999999, -122.21 37.58999999999999, -122.29 37.58999999999999, -122.29 37.50999999999999))",37.54999999999999,-122.25000000000001,2020-03-12,,40
1659,"POLYGON ((-122.24 37.50999999999999, -122.16 37.50999999999999, -122.16 37.58999999999999, -122.24 37.58999999999999, -122.24 37.50999999999999))",37.54999999999999,-122.20000000000002,2020-03-12,,40
1660,"POLYGON ((-122.19 37.50999999999999, -122.11 37.50999999999999, -122.11 37.58999999999999, -122.19 37.58999999999999, -122.19 37.50999999999999))",37.54999999999999,-122.15000000000002,2020-03-12,,40
1661,"POLYGON ((-122.14 37.50999999999999, -122.06 37.50999999999999, -122.06 37.58999999999999, -122.14 37.58999999999999, -122.14 37.50999999999999))",37.54999999999999,-122.10000000000002,2020-03-12,,40
1662,"POLYGON ((-122.09 37.50999999999999, -122.01 37.50999999999999, -122.01 37.58999999999999, -122.09 37.58999999999999, -122.09 37.50999999999999))",37.54999999999999,-122.05000000000003,2020-03-12,,40
1663,"POLYGON ((-122.04 37.50999999999999, -121.96 37.50999999999999, -121.96 37.58999999999999, -122.04 37.58999999999999, -122.04 37.50999999999999))",37.54999999999999,-122.00000000000003,2020-03-12,0.8991631712334177,40
1664,"POLYGON ((-121.99 37.50999999999999, -121.91 37.50999999999999, -121.91 37.58999999999999, -121.99 37.58999999999999, -121.99 37.50999999999999))",37.54999999999999,-121.95000000000003,2020-03-12,0.8378253531201652,40
1665,"POLYGON ((-121.94 37.50999999999999, -121.86 37.50999999999999, -121.86 37.58999999999999, -121.94 37.58999999999999, -121.94 37.50999999999999))",37.54999999999999,-121.90000000000003,2020-03-12,0.7764875350069126,40
1666,"POLYGON ((-121.89 37.50999999999999, -121.81 37.50999999999999, -121.81 37.58999999999999, -121.89 37.58999999999999, -121.89 37.50999999999999))",37.54999999999999,-121.85000000000004,2020-03-12,0.71514971689366,40
1667,"POLYGON ((-121.84 37.50999999999999, -121.76 37.50999999999999, -121.76 37.58999999999999, -121.84 37.58999999999999, -121.84 37.50999999999999))",37.54999999999999,-121.80000000000004,2020-03-12,,40
1668,"POLYGON ((-122.39 37.45999999999999, -122.31 37.45999999999999, -122.31 37.53999999999999, -122.39 37.53999999999999, -122.39 37.45999999999999))",37.49999999999999,-122.35000000000001,2020-03-12,,40
1669,"POLYGON ((-122.34 37.45999999999999, -122.26 37.45999999999999, -122.26 37.53999999999999, -122.34 37.53999999999999, -122.34 37.45999999999999))",37.49999999999999,-122.30000000000001,2020-03-12,,40
1670,"POLYGON ((-122.29 37.45999999999999, -122.21 37.45999999999999, -122.21 37.53999999999999, -122.29 37.53999999999999, -122.29 37.45999999999999))",37.49999999999999,-122.25000000000001,2020-03-12,,40
1671,"POLYGON ((-122.24 37.45999999999999, -122.16 37.45999999999999, -122.16 37.53999999999999, -122.24 37.53999999999999, -122.24 37.45999999999999))",37.49999999999999,-122.20000000000002,2020-03-12,,40
1672,"POLYGON ((-122.19 37.45999999999999, -122.11 37.45999999999999, -122.11 37.53999999999999, -122.19 37.53999999999999, -122.19 37.45999999999999))",37.49999999999999,-122.15000000000002,2020-03-12,,40
1673,"POLYGON ((-122.14 37.45999999999999, -122.06 37.45999999999999, -122.06 37.53999999999999, -122.14 37.53999999999999, -122.14 37.45999999999999))",37.49999999999999,-122.10000000000002,2020-03-12,,40
1674,"POLYGON ((-122.09 37.45999999999999, -122.01 37.45999999999999, -122.01 37.53999999999999, -122.09 37.53999999999999, -122.09 37.45999999999999))",37.49999999999999,-122.05000000000003,2020-03-12,,40
1675,"POLYGON ((-122.04 37.45999999999999, -121.96 37.45999999999999, -121.96 37.53999999999999, -122.04 37.53999999999999, -122.04 37.45999999999999))",37.49999999999999,-122.00000000000003,2020-03-12,,40
1676,"POLYGON ((-121.99 37.45999999999999, -121.91 37.45999999999999, -121.91 37.53999999999999, -121.99 37.53999999999999, -121.99 37.45999999999999))",37.49999999999999,-121.95000000000003,2020-03-12,0.8782511040013361,40
1677,"POLYGON ((-121.94 37.45999999999999, -121.86 37.45999999999999, -121.86 37.53999999999999, -121.94 37.53999999999999, -121.94 37.45999999999999))",37.49999999999999,-121.90000000000003,2020-03-12,0.8169132858880835,40
1678,"POLYGON ((-121.89 37.45999999999999, -121.81 37.45999999999999, -121.81 37.53999999999999, -121.89 37.53999999999999, -121.89 37.45999999999999))",37.49999999999999,-121.85000000000004,2020-03-12,0.755575467774831,40
1679,"POLYGON ((-121.84 37.45999999999999, -121.76 37.45999999999999, -121.76 37.53999999999999, -121.84 37.53999999999999, -121.84 37.45999999999999))",37.49999999999999,-121.80000000000004,2020-03-12,,40
1680,"POLYGON ((-122.39 37.41, -122.31 37.41, -122.31 37.48999999999999, -122.39 37.48999999999999, -122.39 37.41))",37.449999999999996,-122.35000000000001,2020-03-12,,40
1681,"POLYGON ((-122.34 37.41, -122.26 37.41, -122.26 37.48999999999999, -122.34 37.48999999999999, -122.34 37.41))",37.449999999999996,-122.30000000000001,2020-03-12,,40
1682,"POLYGON ((-122.29 37.41, -122.21 37.41, -122.21 37.48999999999999, -122.29 37.48999999999999, -122.29 37.41))",37.449999999999996,-122.25000000000001,2020-03-12,,40
1683,"POLYGON ((-122.24 37.41, -122.16 37.41, -122.16 37.48999999999999, -122.24 37.48999999999999, -122.24 37.41))",37.449999999999996,-122.20000000000002,2020-03-12,,40
1684,"POLYGON ((-122.19 37.41, -122.11 37.41, -122.11 37.48999999999999, -122.19 37.48999999999999, -122.19 37.41))",37.449999999999996,-122.15000000000002,2020-03-12,,40
1685,"POLYGON ((-122.14 37.41, -122.06 37.41, -122.06 37.48999999999999, -122.14 37.48999999999999, -122.14 37.41))",37.449999999999996,-122.10000000000002,2020-03-12,,40
1686,"POLYGON ((-122.09 37.41, -122.01 37.41, -122.01 37.48999999999999, -122.09 37.48999999999999, -122.09 37.41))",37.449999999999996,-122.05000000000003,2020-03-12,,40
1687,"POLYGON ((-122.04 37.41, -121.96 37.41, -121.96 37.48999999999999, -122.04 37.48999999999999, -122.04 37.41))",37.449999999999996,-122.00000000000003,2020-03-12,,40
1688,"POLYGON ((-121.99 37.41, -121.91 37.41, -121.91 37.48999999999999, -121.99 37.48999999999999, -121.99 37.41))",37.449999999999996,-121.95000000000003,2020-03-12,0.918676854882507,40
1689,"POLYGON ((-121.94 37.41, -121.86 37.41, -121.86 37.48999999999999, -121.94 37.48999999999999, -121.94 37.41))",37.449999999999996,-121.90000000000003,2020-03-12,0.8573390367692545,40
1690,"POLYGON ((-121.89 37.41, -121.81 37.41, -121.81 37.48999999999999, -121.89 37.48999999999999, -121.89 37.41))",37.449999999999996,-121.85000000000004,2020-03-12,0.7960012186560019,40
1691,"POLYGON ((-121.84 37.41, -121.76 37.41, -121.76 37.48999999999999, -121.84 37.48999999999999, -121.84 37.41))",37.449999999999996,-121.80000000000004,2020-03-12,,40
1692,"POLYGON ((-122.39 37.36, -122.31 37.36, -122.31 37.44, -122.39 37.44, -122.39 37.36))",37.4,-122.35000000000001,2020-03-12,,40
1693,"POLYGON ((-122.34 37.36, -122.26 37.36, -122.26 37.44, -122.34 37.44, -122.34 37.36))",37.4,-122.30000000000001,2020-03-12,,40
1694,"POLYGON ((-122.29 37.36, -122.21 37.36, -122.21 37.44, -122.29 37.44, -122.29 37.36))",37.4,-122.25000000000001,2020-03-12,,40
1695,"POLYGON ((-122.24 37.36, -122.16 37.36, -122.16 37.44, -122.24 37.44, -122.24 37.36))",37.4,-122.20000000000002,2020-03-12,,40
1696,"POLYGON ((-122.19 37.36, -122.11 37.36, -122.11 37.44, -122.19 37.44, -122.19 37.36))",37.4,-122.15000000000002,2020-03-12,,40
1697,"POLYGON ((-122.14 37.36, -122.06 37.36, -122.06 37.44, -122.14 37.44, -122.14 37.36))",37.4,-122.10000000000002,2020-03-12,,40
1698,"POLYGON ((-122.09 37.36, -122.01 37.36, -122.01 37.44, -122.09 37.44, -122.09 37.36))",37.4,-122.05000000000003,2020-03-12,,40
1699,"POLYGON ((-122.04 37.36, -121.96 37.36, -121.96 37.44, -122.04 37.44, -122.04 37.36))",37.4,-122.00000000000003,2020-03-12,,40
1700,"POLYGON ((-121.99 37.36, -121.91 37.36, -121.91 37.44, -121.99 37.44, -121.99 37.36))",37.4,-121.95000000000003,2020-03-12,,40
1701,"POLYGON ((-121.94 37.36, -121.86 37.36, -121.86 37.44, -121.94 37.44, -121.94 37.36))",37.4,-121.90000000000003,2020-03-12,0.8977647876504254,40
1702,"POLYGON ((-121.89 37.36, -121.81 37.36, -121.81 37.44, -121.89 37.44, -121.89 37.36))",37.4,-121.85000000000004,2020-03-12,0.8364269695371729,40
1703,"POLYGON ((-121.84 37.36, -121.76 37.36, -121.76 37.44, -121.84 37.44, -121.84 37.36))",37.4,-121.80000000000004,2020-03-12,,40
1704,"POLYGON ((-122.39 37.31, -122.31 37.31, -122.31 37.39, -122.39 37.39, -122.39 37.31))",37.35,-122.35000000000001,2020-03-12,,40
1705,"POLYGON ((-122.34 37.31, -122.26 37.31, -122.26 37.39, -122.34 37.39, -122.34 37.31))",37.35,-122.30000000000001,2020-03-12,,40
1706,"POLYGON ((-122.29 37.31, -122.21 37.31, -122.21 37.39, -122.29 37.39, -122.29 37.31))",37.35,-122.25000000000001,2020-03-12,,40
1707,"POLYGON ((-122.24 37.31, -122.16 37.31, -122.16 37.39, -122.24 37.39, -122.24 37.31))",37.35,-122.20000000000002,2020-03-12,,40
1708,"POLYGON ((-122.19 37.31, -122.11 37.31, -122.11 37.39, -122.19 37.39, -122.19 37.31))",37.35,-122.15000000000002,2020-03-12,,40
1709,"POLYGON ((-122.14 37.31, -122.06 37.31, -122.06 37.39, -122.14 37.39, -122.14 37.31))",37.35,-122.10000000000002,2020-03-12,,40
1710,"POLYGON ((-122.09 37.31, -122.01 37.31, -122.01 37.39, -122.09 37.39, -122.09 37.31))",37.35,-122.05000000000003,2020-03-12,,40
1711,"POLYGON ((-122.04 37.31, -121.96 37.31, -121.96 37.39, -122.04 37.39, -122.04 37.31))",37.35,-122.00000000000003,2020-03-12,,40
1712,"POLYGON ((-121.99 37.31, -121.91 37.31, -121.91 37.39, -121.99 37.39, -121.99 37.31))",37.35,-121.95000000000003,2020-03-12,,40
1713,"POLYGON ((-121.94 37.31, -121.86 37.31, -121.86 37.39, -121.94 37.39, -121.94 37.31))",37.35,-121.90000000000003,2020-03-12,,40
1714,"POLYGON ((-121.89 37.31, -121.81 37.31, -121.81 37.39, -121.89 37.39, -121.89 37.31))",37.35,-121.85000000000004,2020-03-12,0.8768527204183438,40
1715,"POLYGON ((-121.84 37.31, -121.76 37.31, -121.76 37.39, -121.84 37.39, -121.84 37.31))",37.35,-121.80000000000004,2020-03-12,,40
1716,"POLYGON ((-122.39 37.26000000000001, -122.31 37.26000000000001, -122.31 37.34, -122.39 37.34, -122.39 37.26000000000001))",37.300000000000004,-122.35000000000001,2020-03-12,,40
1717,"POLYGON ((-122.34 37.26000000000001, -122.26 37.26000000000001, -122.26 37.34, -122.34 37.34, -122.34 37.26000000000001))",37.300000000000004,-122.30000000000001,2020-03-12,,40
1718,"POLYGON ((-122.29 37.26000000000001, -122.21 37.26000000000001, -122.21 37.34, -122.29 37.34, -122.29 37.26000000000001))",37.300000000000004,-122.25000000000001,2020-03-12,,40
1719,"POLYGON ((-122.24 37.26000000000001, -122.16 37.26000000000001, -122.16 37.34, -122.24 37.34, -122.24 37.26000000000001))",37.300000000000004,-122.20000000000002,2020-03-12,,40
1720,"POLYGON ((-122.19 37.26000000000001, -122.11 37.26000000000001, -122.11 37.34, -122.19 37.34, -122.19 37.26000000000001))",37.300000000000004,-122.15000000000002,2020-03-12,,40
1721,"POLYGON ((-122.14 37.26000000000001, -122.06 37.26000000000001, -122.06 37.34, -122.14 37.34, -122.14 37.26000000000001))",37.300000000000004,-122.10000000000002,2020-03-12,,40
1722,"POLYGON ((-122.09 37.26000000000001, -122.01 37.26000000000001, -122.01 37.34, -122.09 37.34, -122.09 37.26000000000001))",37.300000000000004,-122.05000000000003,2020-03-12,,40
1723,"POLYGON ((-122.04 37.26000000000001, -121.96 37.26000000000001, -121.96 37.34, -122.04 37.34, -122.04 37.26000000000001))",37.300000000000004,-122.00000000000003,2020-03-12,,40
1724,"POLYGON ((-121.99 37.26000000000001, -121.91 37.26000000000001, -121.91 37.34, -121.99 37.34, -121.99 37.26000000000001))",37.300000000000004,-121.95000000000003,2020-03-12,,40
1725,"POLYGON ((-121.94 37.26000000000001, -121.86 37.26000000000001, -121.86 37.34, -121.94 37.34, -121.94 37.26000000000001))",37.300000000000004,-121.90000000000003,2020-03-12,,40
1726,"POLYGON ((-121.89 37.26000000000001, -121.81 37.26000000000001, -121.81 37.34, -121.89 37.34, -121.89 37.26000000000001))",37.300000000000004,-121.85000000000004,2020-03-12,,40
1727,"POLYGON ((-121.84 37.26000000000001, -121.76 37.26000000000001, -121.76 37.34, -121.84 37.34, -121.84 37.26000000000001))",37.300000000000004,-121.80000000000004,2020-03-12,,40
1728,"POLYGON ((-122.39 37.80999999999997, -122.31 37.80999999999997, -122.31 37.88999999999997, -122.39 37.88999999999997, -122.39 37.80999999999997))",37.84999999999997,-122.35000000000001,2020-03-13,,41
1729,"POLYGON ((-122.34 37.80999999999997, -122.26 37.80999999999997, -122.26 37.88999999999997, -122.34 37.88999999999997, -122.34 37.80999999999997))",37.84999999999997,-122.30000000000001,2020-03-13,,41
1730,"POLYGON ((-122.29 37.80999999999997, -122.21 37.80999999999997, -122.21 37.88999999999997, -122.29 37.88999999999997, -122.29 37.80999999999997))",37.84999999999997,-122.25000000000001,2020-03-13,,41
1731,"POLYGON ((-122.24 37.80999999999997, -122.16 37.80999999999997, -122.16 37.88999999999997, -122.24 37.88999999999997, -122.24 37.80999999999997))",37.84999999999997,-122.20000000000002,2020-03-13,,41
1732,"POLYGON ((-122.19 37.80999999999997, -122.11 37.80999999999997, -122.11 37.88999999999997, -122.19 37.88999999999997, -122.19 37.80999999999997))",37.84999999999997,-122.15000000000002,2020-03-13,,41
1733,"POLYGON ((-122.14 37.80999999999997, -122.06 37.80999999999997, -122.06 37.88999999999997, -122.14 37.88999999999997, -122.14 37.80999999999997))",37.84999999999997,-122.10000000000002,2020-03-13,,41
1734,"POLYGON ((-122.09 37.80999999999997, -122.01 37.80999999999997, -122.01 37.88999999999997, -122.09 37.88999999999997, -122.09 37.80999999999997))",37.84999999999997,-122.05000000000003,2020-03-13,,41
1735,"POLYGON ((-122.04 37.80999999999997, -121.96 37.80999999999997, -121.96 37.88999999999997, -122.04 37.88999999999997, -122.04 37.80999999999997))",37.84999999999997,-122.00000000000003,2020-03-13,,41
1736,"POLYGON ((-121.99 37.80999999999997, -121.91 37.80999999999997, -121.91 37.88999999999997, -121.99 37.88999999999997, -121.99 37.80999999999997))",37.84999999999997,-121.95000000000003,2020-03-13,,41
1737,"POLYGON ((-121.94 37.80999999999997, -121.86 37.80999999999997, -121.86 37.88999999999997, -121.94 37.88999999999997, -121.94 37.80999999999997))",37.84999999999997,-121.90000000000003,2020-03-13,,41
1738,"POLYGON ((-121.89 37.80999999999997, -121.81 37.80999999999997, -121.81 37.88999999999997, -121.89 37.88999999999997, -121.89 37.80999999999997))",37.84999999999997,-121.85000000000004,2020-03-13,,41
1739,"POLYGON ((-121.84 37.80999999999997, -121.76 37.80999999999997, -121.76 37.88999999999997, -121.84 37.88999999999997, -121.84 37.80999999999997))",37.84999999999997,-121.80000000000004,2020-03-13,,41
1740,"POLYGON ((-122.39 37.75999999999998, -122.31 37.75999999999998, -122.31 37.83999999999997, -122.39 37.83999999999997, -122.39 37.75999999999998))",37.799999999999976,-122.35000000000001,2020-03-13,,41
1741,"POLYGON ((-122.34 37.75999999999998, -122.26 37.75999999999998, -122.26 37.83999999999997, -122.34 37.83999999999997, -122.34 37.75999999999998))",37.799999999999976,-122.30000000000001,2020-03-13,,41
1742,"POLYGON ((-122.29 37.75999999999998, -122.21 37.75999999999998, -122.21 37.83999999999997, -122.29 37.83999999999997, -122.29 37.75999999999998))",37.799999999999976,-122.25000000000001,2020-03-13,0.6601361306250216,41
1743,"POLYGON ((-122.24 37.75999999999998, -122.16 37.75999999999998, -122.16 37.83999999999997, -122.24 37.83999999999997, -122.24 37.75999999999998))",37.799999999999976,-122.20000000000002,2020-03-13,0.619860078172411,41
1744,"POLYGON ((-122.19 37.75999999999998, -122.11 37.75999999999998, -122.11 37.83999999999997, -122.19 37.83999999999997, -122.19 37.75999999999998))",37.799999999999976,-122.15000000000002,2020-03-13,0.5795840257198002,41
1745,"POLYGON ((-122.14 37.75999999999998, -122.06 37.75999999999998, -122.06 37.83999999999997, -122.14 37.83999999999997, -122.14 37.75999999999998))",37.799999999999976,-122.10000000000002,2020-03-13,,41
1746,"POLYGON ((-122.09 37.75999999999998, -122.01 37.75999999999998, -122.01 37.83999999999997, -122.09 37.83999999999997, -122.09 37.75999999999998))",37.799999999999976,-122.05000000000003,2020-03-13,,41
1747,"POLYGON ((-122.04 37.75999999999998, -121.96 37.75999999999998, -121.96 37.83999999999997, -122.04 37.83999999999997, -122.04 37.75999999999998))",37.799999999999976,-122.00000000000003,2020-03-13,,41
1748,"POLYGON ((-121.99 37.75999999999998, -121.91 37.75999999999998, -121.91 37.83999999999997, -121.99 37.83999999999997, -121.99 37.75999999999998))",37.799999999999976,-121.95000000000003,2020-03-13,,41
1749,"POLYGON ((-121.94 37.75999999999998, -121.86 37.75999999999998, -121.86 37.83999999999997, -121.94 37.83999999999997, -121.94 37.75999999999998))",37.799999999999976,-121.90000000000003,2020-03-13,,41
1750,"POLYGON ((-121.89 37.75999999999998, -121.81 37.75999999999998, -121.81 37.83999999999997, -121.89 37.83999999999997, -121.89 37.75999999999998))",37.799999999999976,-121.85000000000004,2020-03-13,,41
1751,"POLYGON ((-121.84 37.75999999999998, -121.76 37.75999999999998, -121.76 37.83999999999997, -121.84 37.83999999999997, -121.84 37.75999999999998))",37.799999999999976,-121.80000000000004,2020-03-13,,41
1752,"POLYGON ((-122.39 37.70999999999998, -122.31 37.70999999999998, -122.31 37.78999999999998, -122.39 37.78999999999998, -122.39 37.70999999999998))",37.74999999999998,-122.35000000000001,2020-03-13,,41
1753,"POLYGON ((-122.34 37.70999999999998, -122.26 37.70999999999998, -122.26 37.78999999999998, -122.34 37.78999999999998, -122.34 37.70999999999998))",37.74999999999998,-122.30000000000001,2020-03-13,,41
1754,"POLYGON ((-122.29 37.70999999999998, -122.21 37.70999999999998, -122.21 37.78999999999998, -122.29 37.78999999999998, -122.29 37.70999999999998))",37.74999999999998,-122.25000000000001,2020-03-13,,41
1755,"POLYGON ((-122.24 37.70999999999998, -122.16 37.70999999999998, -122.16 37.78999999999998, -122.24 37.78999999999998, -122.24 37.70999999999998))",37.74999999999998,-122.20000000000002,2020-03-13,0.6459089594062147,41
1756,"POLYGON ((-122.19 37.70999999999998, -122.11 37.70999999999998, -122.11 37.78999999999998, -122.19 37.78999999999998, -122.19 37.70999999999998))",37.74999999999998,-122.15000000000002,2020-03-13,0.6198220124674141,41
1757,"POLYGON ((-122.14 37.70999999999998, -122.06 37.70999999999998, -122.06 37.78999999999998, -122.14 37.78999999999998, -122.14 37.70999999999998))",37.74999999999998,-122.10000000000002,2020-03-13,0.5937350655286134,41
1758,"POLYGON ((-122.09 37.70999999999998, -122.01 37.70999999999998, -122.01 37.78999999999998, -122.09 37.78999999999998, -122.09 37.70999999999998))",37.74999999999998,-122.05000000000003,2020-03-13,0.5629895833435669,41
1759,"POLYGON ((-122.04 37.70999999999998, -121.96 37.70999999999998, -121.96 37.78999999999998, -122.04 37.78999999999998, -122.04 37.70999999999998))",37.74999999999998,-122.00000000000003,2020-03-13,0.5227135308909561,41
1760,"POLYGON ((-121.99 37.70999999999998, -121.91 37.70999999999998, -121.91 37.78999999999998, -121.99 37.78999999999998, -121.99 37.70999999999998))",37.74999999999998,-121.95000000000003,2020-03-13,,41
1761,"POLYGON ((-121.94 37.70999999999998, -121.86 37.70999999999998, -121.86 37.78999999999998, -121.94 37.78999999999998, -121.94 37.70999999999998))",37.74999999999998,-121.90000000000003,2020-03-13,,41
1762,"POLYGON ((-121.89 37.70999999999998, -121.81 37.70999999999998, -121.81 37.78999999999998, -121.89 37.78999999999998, -121.89 37.70999999999998))",37.74999999999998,-121.85000000000004,2020-03-13,,41
